X_id,OTHER INJ,NO INJURIES,INJURIES UNK,BLINDNESS,VIS_DISTURB,PAIN
5d2de1652834ae4512feee39,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feefb7,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef00d,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feebe2,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feedd4,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feeecf,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feee06,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feeea6,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feeccc,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feed5e,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feee26,      ,,,   ,     ,       EYE DISCOMFORT
5d2de1652834ae4512feee86,      ,,,   ,     ,       
5d2de1642834ae4512feeda9,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feed27,      ,,,   ,     ,       
5d2de1652834ae4512feee28,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feeeb2,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feeeb6,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feeec3,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef02d,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feefb4,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feeb9c,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feed0d,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feed09,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feee5f,      ,,,   ,     ,       
5d2de1642834ae4512feed05,      ,,,   ,     ,       
5d2de1652834ae4512feee89,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512feeff7,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef022,      ,NO INJURIES,,   ,     ,       
5d2de1642834ae4512feee02,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef03d,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef057,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef051,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef03c,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef18f,      ,,,   ,     ,       
5d2de1652834ae4512fef1a0,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef23e,      ,,,   ,     ,       
5d2de1652834ae4512fef151,      ,,,   ,     ,       
5d2de1662834ae4512fef355,      ,,, BLIND SPOT  BLIND,     ,       
5d2de1662834ae4512fef402,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef58a,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef672,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef23b,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef2e1,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef3ab,      ,,,   ,     ,       
5d2de1672834ae4512fef582,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef5b5,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef638,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef5fd,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef1bd,      ,,,   ,     ,       
5d2de1652834ae4512fef1a1,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef283,      ,,,   ,     ,       
5d2de1662834ae4512fef30a,      ,,,   ,     ,       
5d2de1672834ae4512fef4aa,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef219,      ,,,   ,     ,       
5d2de1662834ae4512fef297,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef4e9,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef25d,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef284,      ,,,   ,     ,       
5d2de1672834ae4512fef6b0,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef0e8,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef44d,      ,,,   ,     ,       
5d2de1672834ae4512fef61b,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef1ae,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef2bc,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef5b4,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef3aa,      ,,,   ,     ,       
5d2de1672834ae4512fef5b3,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef0e9,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef144,      ,NO INJURIES,,   ,     ,       
5d2de1652834ae4512fef0f5,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef221,      ,,,   ,     ,       
5d2de1662834ae4512fef2d1,      ,NO INJURIES,,   ,     ,       
5d2de1662834ae4512fef44e,      ,,,   ,     ,       
5d2de1672834ae4512fef47c,      ,NO INJURIES,,   ,     ,       
5d2de1672834ae4512fef64e,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef830,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7b9,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7d8,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefad9,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7ab,      ,,,   ,    VISION AFFECTED ,       
5d2de1682834ae4512fef8d4,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef93c,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefa4c,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefbcb,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef997,      ,,,   ,   BLURRY VISION  ,       
5d2de1692834ae4512fef9d3,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefb72,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef8bd,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef90c,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7b8,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7ba,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7c0,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef85f,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefab5,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7e3,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef8fa,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefa6f,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefab4,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef855,      ,,,   ,   BLURRY VISION  ,       
5d2de1692834ae4512fefb86,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef7ce,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefaeb,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefa17,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef886,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef8e9,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef915,      ,NO INJURIES,,   ,     ,       
5d2de1682834ae4512fef95d,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefb6d,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefa4b,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefc35,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefc97,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefe99,      ,,,   ,     ,       
5d2de1692834ae4512fefc62,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefcaa,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefcad,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefdcd,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feff0a,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefd0e,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefe27,      ,,,   ,     ,       
5d2de16a2834ae4512feff09,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefd43,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefdd2,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feff24,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefd80,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefe12,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefe84,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefd29,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefdd5,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feff43,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefc65,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefe4e,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefe86,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefc33,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefd87,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefc8b,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feff69,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefc18,      ,NO INJURIES,,   ,     ,       
5d2de1692834ae4512fefd08,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512fefea8,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feff8c,      ,,,   ,     ,       
5d2de16a2834ae4512feffc3,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feffea,      ,,,   ,     ,       
5d2de16a2834ae4512feffb5,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feffd2,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512feffe0,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512ff0028,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff00dc,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff0280,      ,,,   ,     ,       
5d2de16b2834ae4512ff0117,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff015b,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff0218,      ,,,   ,     ,       
5d2de16c2834ae4512ff0573,      ,,,   ,     ,       
5d2de16d2834ae4512ff0637,      ,,,   ,     ,       
5d2de16d2834ae4512ff06c8,      ,,,   ,     ,       
5d2de16a2834ae4512ff0089,      ,,,   ,     ,       
5d2de16b2834ae4512ff01a4,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512ff005b,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff0221,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff0576,      ,,,   ,     ,       
5d2de16d2834ae4512ff0609,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff0672,      ,,,   ,     ,       
5d2de16c2834ae4512ff04e7,      ,,,   ,   BLURRY VISION  ,       
5d2de16d2834ae4512ff05f1,      ,,,   ,     ,       
5d2de16d2834ae4512ff0634,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff03f4,      ,,,   ,     ,       
5d2de16c2834ae4512ff04d5,      ,,,   ,     ,       
5d2de16c2834ae4512ff0558,      ,,,   ,     ,       
5d2de16c2834ae4512ff04d6,      ,,,   ,     ,       
5d2de16c2834ae4512ff0562,      ,,,   ,     ,       
5d2de16c2834ae4512ff0582,      ,,,   ,     ,       
5d2de16d2834ae4512ff05cc,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff0287,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff0217,      ,,,   ,     ,       
5d2de16c2834ae4512ff0390,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff0463,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff0504,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff0527,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff012e,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff01d5,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff0549,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff058e,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff059c,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff05af,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff048b,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff05a2,      ,,,   ,     ,       
5d2de16d2834ae4512ff064e,      ,NO INJURIES,,   ,     ,       
5d2de16a2834ae4512ff0076,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff027f,      ,,,   ,     ,       
5d2de16b2834ae4512ff0285,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff02dd,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff0475,      ,,,   ,     ,       
5d2de16c2834ae4512ff0575,      ,,,   ,     ,       
5d2de16c2834ae4512ff03f3,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff0482,      ,NO INJURIES,,   ,     ,       
5d2de16b2834ae4512ff02e2,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff062c,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff068d,      ,,,   ,     ,       
5d2de16b2834ae4512ff0103,      ,NO INJURIES,,   ,     ,       
5d2de16c2834ae4512ff04f9,      ,,,   ,     ,       
5d2de16c2834ae4512ff0560,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff0632,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff06c5,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff07d5,      ,,,   ,     ,       
5d2de16d2834ae4512ff0917,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff079d,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff08a4,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0ada,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0c61,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0c62,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0c73,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0b91,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0c38,      ,NO INJURIES,,   ,     ,       
5d2de16f2834ae4512ff0d8d,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0e8e,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0f0b,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0f43,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff1026,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0f65,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff0891,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff07b4,      ,,,   ,     ,       
5d2de16d2834ae4512ff07d4,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0a12,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0bb3,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0c51,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0dec,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0fd1,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0ff0,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff1027,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff081a,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff088c,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff0964,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0b94,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0c72,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0e7e,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0ff3,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0feb,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff09c2,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff09f7,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0a2e,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0a3e,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0ac5,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0a55,      ,NO INJURIES,,   ,     ,       
5d2de16f2834ae4512ff0da1,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0ef4,      ,NO INJURIES,,   ,     ,       
5d2de16f2834ae4512ff0d73,      ,,,   ,     ,       
5d2de1702834ae4512ff0e0d,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff0867,      ,,,   ,     ,       
5d2de16d2834ae4512ff0826,      ,,,   ,     ,       
5d2de16d2834ae4512ff08a8,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff093a,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0ce5,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0eb4,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0fcf,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0fe4,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0fc0,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0ff1,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff09aa,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff09cd,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0a3f,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0b04,      ,,,   ,     ,       
5d2de16e2834ae4512ff0ba5,      ,,,   ,     ,       
5d2de1702834ae4512ff0f24,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0fce,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0fec,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0eb5,      ,,,  TEMPORARY BLINDNESS BLIND,     ,       
5d2de16e2834ae4512ff09d0,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0ac4,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0bc2,      ,NO INJURIES,,   ,     ,       
5d2de16d2834ae4512ff0916,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0eb2,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0b4b,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0e65,      ,NO INJURIES,,   ,     ,       
5d2de16e2834ae4512ff0bbf,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0f44,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff0ff4,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff1085,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff1081,      ,,,   ,     ,       
5d2de1702834ae4512ff10b7,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff107f,  REPORTED INJURIES    ,,,   ,     ,       
5d2de1702834ae4512ff103d,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff107c,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff1129,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff13ef,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1226,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1253,      ,,,   ,     ,       
5d2de1712834ae4512ff133d,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1353,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff175a,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff149c,      ,NO INJURIES,,   ,     ,       
5d2de1702834ae4512ff1131,      ,,, BLIND SPOT  BLIND,     ,       
5d2de1722834ae4512ff163a,      ,,,   ,     ,       
5d2de1722834ae4512ff1661,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff15f5,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff160b,      ,,,   ,     ,       
5d2de1722834ae4512ff1690,      ,,,   ,     ,       
5d2de1732834ae4512ff179c,      ,,,   ,     ,       
5d2de1732834ae4512ff17e2,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1363,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1369,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff11d7,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1215,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff121c,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff173c,      ,,,NIGHT BLINDNESS   BLIND,     ,       
5d2de1732834ae4512ff17c7,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff12d5,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff133b,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1482,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff156e,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff11c0,      ,,,   ,     ,       
5d2de1712834ae4512ff136d,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1181,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff126e,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1321,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1410,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1446,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff14ba,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff1631,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff1633,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff175b,      ,,,   ,     ,       
5d2de1732834ae4512ff1789,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff147a,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff147d,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff14b7,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff12fa,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff1630,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff168c,      ,,,   ,     ,       
5d2de1722834ae4512ff1691,      ,,,   ,     ,       
5d2de1722834ae4512ff1770,      ,NO INJURIES,,   ,     ,       
5d2de1732834ae4512ff179f,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff115d,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1247,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1324,      ,,,   ,     ,       
5d2de1712834ae4512ff12f2,      ,,,   ,     ,       
5d2de1712834ae4512ff1352,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff136c,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1444,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff146c,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff159b,      ,,,   ,     ,       
5d2de1722834ae4512ff165e,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff16d1,      ,,,   ,     ,       
5d2de1732834ae4512ff17c8,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1216,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff1445,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff126f,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff13ea,      ,NO INJURIES,,   ,     ,       
5d2de1712834ae4512ff13ec,      ,NO INJURIES,,   ,     ,       
5d2de1722834ae4512ff16b0,      ,NO INJURIES,,   ,     ,       
5d2de1732834ae4512ff1794,      ,NO INJURIES,,   ,     ,       
5d2de1732834ae4512ff17e3,      ,NO INJURIES,,   ,     ,       
5d2de1732834ae4512ff17e5,      ,NO INJURIES,,   ,     ,       
5d2de1742834ae4512ff1a6f,      ,,,   ,     ,       
5d2de1742834ae4512ff1c8b,      ,NO INJURIES,,   ,     ,       
5d2de1732834ae4512ff19ff,      ,NO INJURIES,,   ,     ,       
5d2de1742834ae4512ff1c8a,      ,NO INJURIES,,   ,     ,       
5d2de1752834ae4512ff1f52,      ,NO INJURIES,,   ,     ,       
5d2de1762834ae4512ff20ec,      ,NO INJURIES,,   ,     ,       
